區","輔英科技大學環境
工程與科學系","業務
混凝土模板進口公司","1.加強黨員與黨部的連結
例:1-1入黨後應跳出黨員與該居住地之地方黨部聯繫方
式、LINE群等。
1-2地方黨部應能及時接收到有新的黨員入黨可發
Email或去電問候,而不是制式的罐頭 訊息而已。
2.盡自己一份力為黨員發聲及為政黨發展多盡點力。
3.能為社會多帶來一些良善的正能量。"

"選舉
區",號次,照片,"姓
名","出
生
年","性
別","特殊
身分","戶籍
城市","戶籍
地區",學歷,經歷,政見

"高
雄
市",7,,"黃
政
賢",70,男,無,"高
雄
市","三
民
區","靜宜大學企業管理
系","中華電信子公司宏華國
際股份有限公司資深專
員中
華電信行銷科駐點宏華
資深專員
中華電信直營門市資深
專員","建立黨員有效意見表達平台
要求每季一次地方黨部黨員意見交流
要求中央黨部捍衛黨員名譽
要求區域性黨員能補助至少半年一次聯誼活動"

"高
雄
市",8,,"曾
偉
修",62,男,無,"高
雄
市","鼓
山
區","正修科技大學 企
業管理系 大三在
校生","台灣民眾黨高雄市黨部
執行長
台灣民眾黨高雄市黨部
副主委
萬昌冷凍水產股份有限
公司 副總經理
松永電子 馬來西亞 業
務經理","推動民眾黨在高雄地區的曝光度及認同感
關心在地黨員及凝聚黨員向心力
強化基層連結 深入民眾生活
鼓勵年輕人參政"

"選舉
區",號次,照片,"姓
名","出
生
年","性
別","特殊
身分","戶籍
城市","戶籍
地區",學歷,經歷,政見

"高
雄
市",9,,"宋
國
清",78,男,無,"高
雄
市","大
寮
區",國立屏東科技大學,"物流士
威秀影城
台灣中油","1.堅定且唯一支持柯文哲先生繼續擔任民眾黨黨主席
2.擔任黨員與黨部之間的橋樑
3.配合中央與地方黨部的規劃,壯大組織,發掘人才
4.配合中央與地方黨部的規劃辦理相關活動,增加民眾
黨曝光率,也讓黨員之間有交流的機會
5.傾聽地方心聲 落實基層服務
6.要求落實權責相符,避免有權無責或者有責無權的事
情發生
7.督促落實分級回報,讓組織運作更有效率,也讓組織
運作制度化"

"高
雄
市",10,,"萬
家
甫",62,男,無,"高
雄
市","前
鎮
區",碩士,"高雄市教育局鹽埕社交
站召集人
高雄市勞工局輔導員
澄清湖獅子會會長","為民眾黨消災祭改祈福
為民眾黨員消災解厄祈福
為柯主席消災解厄祈福"

"選舉
區",號次,照片,"姓
名","出
生
年","性
別","特殊
身分","戶籍
城市","戶籍
地區",學歷,經歷,政見

"高
雄
市",11,,"陳
欣
玉",67,女,無,"高
雄
市","鳳
山
區","正修科技大學應用
外語系","電商平台
區域教學醫院臨床護理
人員重症訓練","大家好我是陳小克,我是沒有任何政治經驗素人,於去
年總統大選時無意間加入了高雄陸戰隊夜騎隊伍,也到
多處街頭上發放競選小物,其間感受到所有隊友們一致
目標熱情,經歷累積了一段革命情感。今年有幸擔任高
雄市黨部女力部主任一職,陸續協助高雄市黨部舉辦了
兒童節、母親節、黨員餐敘、端午節、勵馨基金會親子
講座、以物易物、五甲龍成宮集結、宮廟繞境奉茶等活
動,也參與過數次公祭會場致喪,並且也協助了小草們
及黨部辦理搭車群事項,讓我了解到還有很多人需要被
幫助,也經歷許多溝通更懂得包容理解跟重視人與人之
間不同的意見交流。
1.參與更多公益活動,幫助更多弱勢團體之外,同時幫
助民眾黨加強正面行銷曝光。
2.持續辦理黨員活動,可收集更多基層意見,並且保持
黨員與黨部之間更多的良性互動。
3.活絡全台各地黨部合作,凝聚更多各個在地黨部的巧
思交流及能力匯集。
4.協助青年參與政黨活動,增強政治意識與責任感,培
養未來人才。"

"高
雄
市",12,,"王
宥
晴",76,女,無,"高
雄
市","鼓
山
區",,"Marley Saloon 投資人
台灣民眾黨高雄市黨部
三民區區主任","• 落實地方基層服務
• 反映地方民意
• 促進基層與黨部活動交流,適時
宣導黨部執行政策
• 廣招優秀合適人才入黨,建構多
元人才組織"

"選舉
區",號次,照片,"姓
名","出
生
年","性
別","特殊
身分","戶籍
城市","戶籍
地區",學歷,經歷,政見

"高
雄
市",13,,"劉
家
榮",63,男,無,"高
雄
市","鼓
山
區","中央警察大學 法
律學研究所碩士","律師
屏東縣黨部代理主委
111年度高雄市第六選
區市議員候選人
台灣民眾黨第三屆中評
委","1.推動地方主委由黨員&黨代表直選
2.督促本黨勿再重北輕南
3.對於爭取本黨相關提名機制,要求公平公開透明
4.各地方黨部應建立發言人機制,並嘗試以自媒體方式
讓民眾更易接觸到本黨聲音&意見"

"高
雄
市",14,,"黃
宇
薇",75,女,無,"高
雄
市","鳳
山
區",高雄市立三民家商,"母嬰用品品牌負責人
台灣春天生活股份有限
公司-台南櫃店長","大家好,我是來自高雄鳳山的宇薇,婚後的我放棄原本
的工作全心投入家庭。婚後1年開始在家經營電商,從
家中小倉庫發展到小型公司至今已七年。電商不僅幫助
我在兼顧家庭之餘擁有穩定收入,我想分享在創業這條
路的心路歷程,並幫助大家找到適合自己的做法進而鼓
勵婚後的婦女同仁不論就業或創業這條路上能有自己的
一片天。
這次參選高雄地區黨代表,我希望運用自身經驗,協助
想在家創業的黨員,具體政見如下:
1.由我成長的鳳山區開始,幫助高雄黨部設立簡易創業
課程,分享合法進口與報驗流程,讓有興趣的黨員掌握
法規、避免風險並保障商品安全。推動正規化經營,增
進黨員的法規知識。
2.全力協助高雄黨部一同開設品牌經營、行銷策略等居
家創業課程,幫助黨員與市民朋友提升網路行銷與品牌
形象並有效管理時間,在兼顧家庭的同時穩定創收。
3. 結合高雄黨部及其他資源,推動創業支援網絡,促進
經驗交流與相互扶持,強化黨內凝聚力。讓大家在創業
過程中擁有穩固的支持,也透過網路營銷,進而行銷個
人及民眾黨的形象。
透過這些實際行動,希望幫助高雄的黨員找到穩定收入
來源同時也增加創業及行銷知識,並讓民眾黨成為大家
堅強的後盾,為高雄的家庭帶來實質支持與幫助。"

"選舉
區",號次,照片,"姓
名","出
生
年","性
別","特殊
身分","戶籍
城市","戶籍
地區",學歷,經歷,政見

"高
雄
市",15,,"陳
正
淋",64,男,無,"高
雄
市","楠
梓
區",高苑科技大學,"高大居家照護關懷協會
強茂股份有限公司(台
灣廠) 生產製造課長
強茂股份有限公司(無
錫廠) 設備課副理
日月光半導體製造股份
有限公司 基板設計專
案工程師","一.傾聽基層人民與黨員聲音 , 建立中央與地方的良好溝
通。
二. 連結高雄社會團體,深入地方經營,推動民眾黨的
政策,讓更多人能認同我們的理念。
三. 把3句口號變成民眾黨的神主牌,“幼有所養” 、
“老有所依 ”、“居住正義住租屋買房不是夢” ,讓
台灣可以更好,年青與老人都可以不用生活的那麼辛
苦。"

"高
雄
市",16,,"曾
尹
儷",52,女,無,"高
雄
市","美
濃
區","美國巴爾的大學公
共事務學院公共管
理博士","真引力實業負責人
高雄科技大學海洋事務
與產業管理研究所/中
心研究員兼助理教授
高雄市黨部榮譽主委","團結黨員力量,協助促進台灣民眾黨高雄市黨部成為被
認同及信任,可平衡政治生態的堅強第三勢力,使能充
分反映多數民意,爭取普眾政治利益的在地人民團體。
政見
●協助暢通黨員交流管道,凝聚黨員向心力及融洽關
係,極大化黨部力量。
●整合黨員建議,傳達至黨中央決策層,使其了解地方
需求並注入資源優化在地經營。
●協助對外增加黨員入會人數,擴大地方黨部規模及黨
務運作。
●協助支援活動及訓練活動舉辦,活絡與深化與對外社
區關係的建立。"

