素
君",70,女,無,"新
北
市","三
峽
區","實踐大學-企業管
理碩士","占星師浩瀚星象文創有
限公司負責人
台灣民眾黨 新北市黨
部 三峽區主任
台灣民眾黨 新北市後
援會 副執行長","讓最了解民眾黨理念的候選人,成為您心中最「真善
美」的黨代表:
真 — 堅定支持柯文哲擔任黨主席,以確保本黨核心價
值與方向的穩定。
善 — 敦促本黨對民生議題的關注與宣傳,使一般民眾
更能體會到民眾黨「將政治落實於人民生活的每一天」
的宗旨。
美 — 定期舉辦活動,鞏固黨員情感,並有效傳達新北
黨員的意見與想法給黨部。
我在2019年加入民眾黨並成為終身黨員後,致力於地方
的深耕發展。除了2020年協助立委選戰輔選外,我也在
三峽區籌辦「北大哈囉WIN萬聖節親子公益活動」,從
最初的130人次,到今年已吸引近4,000人次參加,成為
新北地區最受期待的公益活動之一,更是新北突破同溫
層最佳活動示範。
在柯文哲主席競選總統期間,我也以「小草」身分積極
投入,在街頭、市場、老街等地為選舉努力耕耘。自
2023年起,更榮幸擔任三峽區主任,為黨部深耕地方,
並厚植與地方人士的連結,未來更致力與壯世代的關係
連結。
此外,我從事星座命理業20年餘年,深刻認同柯文哲主
席提出的「社會安全網」理念。未來我將持續推動土樹
三鶯地區的親子教育、親子溝通及學生職涯探索等活
動,期望幫助弱勢兒童找到人生方向,為他們點亮前行
的道路。"

"選舉
區",號次,照片,"姓
名","出
生
年","性
別","特殊
身分","戶籍
城市","戶籍
地區",學歷,經歷,政見

"選舉
區",號次,照片,"姓
名","出
生
年","性
別","特殊
身分","戶籍
城市","戶籍
地區",學歷,經歷,政見

"新
北
市",6,,"廖
志
杰",75,男,無,"新
北
市","永
和
區",國中畢業,白甘蔗自營批發商,"參選理念:把自己事業及家庭之餘的時間與個人的社會
專長,無私奉獻給台灣民眾黨,全力協助本黨更進步,
更強大,有朝一日能夠改變台灣政治文化,把政治落實
在人民的每一天,百姓安居樂業,帶領台灣在世界發
光。
選舉政見:
1.發現在黨內做出傷害黨及破壞黨內和諧的人,
一律檢舉揪出,該怎麼辦就怎麼辦,無懼強權。
2.用心做好基層黨員與中央溝通的橋樑,傾聽基層黨員
的心聲。
3.落實地方基層服務,落實地方民意與黨意結合
4.凝聚基層夥伴向心力,擴大基層團隊實力。"

"新
北
市",7,,"顏
一
帆",70,男,無,"新
北
市","新
店
區",輔仁大學哲學系,"商攝影師
導演","產業的發展,將其視為促進經濟與國際影響力的重要引
擎。我將推動建立一個更好的創意產業政策環境,為台
灣的藝術創作、影視、設計等領域的從業者提供更完善
的支持系統,並且促進台灣文化的國際化,提升台灣在
全球的文化影響力。
民眾黨的核心價值之一便是透明與誠信。我將致力於推
動黨內運作更加開放、透明,讓每一位黨員都能夠參與
黨的決策過程,,確保黨內的每一項決策都能反映黨員
的心聲,建立一個更具包容性與凝聚力的黨組織。
民眾黨是一個充滿希望與潛力的政黨,我願意用我的創
意思維與執行力,為黨的未來貢獻力量。希望大家能給
予我這個機會,一起為台灣的未來共同努力"

"選舉
區",號次,照片,"姓
名","出
生
年","性
別","特殊
身分","戶籍
城市","戶籍
地區",學歷,經歷,政見

"新
北
市",8,,"黃
守
仕",83,女,無,"新
北
市","汐
止
區","華夏科技大學 室
內設計系","花生好飾×花藝設計-
創始人
進口家飾公司-業務
民眾黨新北市黨部-汐
止區主任","【我的政見】
「科技」:將AI及數位化等技術融入黨務管理,透過智
慧化管理,優化工作效率及檢核黨務運作,使黨員可以
感受民眾黨的高效精確。
「連結」:強化地方與中央溝通的橋樑,確保地方聲音
被聽見。透過雙向交流達到共同目標。
「深耕」:健全地方黨部推動社區建設、活動、服務民
眾時更有影響力。有規劃的培育基層,讓黨的關懷可以
更深入每個地區。
【現職】
1.花生好飾×花藝設計-創辦人
2.民眾黨新北市黨部-汐止區主任
【政治經歷】
2023/11 加入台灣民眾黨
2023/11 加入柯文哲總統競選-新北市汐止區陸戰隊
2024/1  舉辦汐止區「小草大遊行」
2024/3  接任「民眾黨新北市黨部-汐止區主任」
2024/3 舉辦「汐止小草聚餐活動」、「單車活動」、
「兒童節主題活動」
2024/4 舉辦「單車活動」、「汐止小草黨員聚唱活動」
2024/5 舉辦「母親節公益花藝手作活動」
2024/6 舉辦「端午送香包活動」、「忠孝里長者手機教
學班」
2024/7 舉辦「AI防詐宣導講座」
2024/8 舉辦「用藥安全宣導講座」
2024/9 參與「中興里重陽節活動」"

"新
北
市",9,,"王
如
意",67,女,無,"新
北
市","中
和
區","淡江大學教育政策
與領導究所 碩士","立法院立法委員張啓楷
國會辦公室 行政主任
立法院台灣民眾黨黨團
行政組長
遠東航空
復興航空","傾聽及廣納所有黨員意見
持續為黨員喉舌、發聲
順利橋接黨意與民意
善盡黨代表的職責
經營基層,壯大並推廣民眾黨"

"選舉
區",號次,照片,"姓
名","出
生
年","性
別","特殊
身分","戶籍
城市","戶籍
地區",學歷,經歷,政見

"新
北
市",10,,"林
政
佑",79,男,無,"新
北
市","土
城
區",,"廣達電腦股份有限公司
新日興股份有限公司","協助民眾黨的黨公職,「理性、務實、科學」態度來面
對與解決問題
讓「以台灣為名、以民眾為本」的民眾黨日漸茁壯。
1. 黨員服務:幫助黨員爭取權益與傾聽黨員意見協助向
中央發聲
2. 地方組織深耕:協助本黨議員,里長、組織拓展、協
會發展、宮廟交流
3.黨員座談會:爭取新北市黨員更順暢的對話管道
4.黨內組織完善:協助建立更完善的組織架構
5.監督黨務報告:聽取並檢討黨務報告,監督及決議年
度決算,為黨員把關"

"選舉
區",號次,照片,"姓
名","出
生
年","性
別","特殊
身分","戶籍
城市","戶籍
地區",學歷,經歷,政見

"新
北
市",11,,"陳
祥
麟",57,男,無,"新
北
市","淡
水
區","國立交通大學運輸
物流學程碩士","自由合約機師
中華航空公司機長
民眾黨第一/二屆黨員
代表","政治可以不是利益權位,政治可以堅持理念公義
1. 堅持初心,共同前行
柯主席創黨時強調「一個人走得快,一群人走得遠」,
我們需要更健全的組織來支持主席,攜手邁向長遠目
標。
2. 打破兩大黨壟斷,創新發展
藍綠兩黨壟斷地方組織與媒體資源,第三勢力發展極為
困難。為突破現有的限制,需採取創新的策略,運用更
有效率的戰略,穩固本黨地位。
3. 以理念為核心,推動具吸引力的政策
政治不該只是追求職位,應以新思維改善台灣。應專注
於提出實質且吸引人的政策,讓人民真切感受民眾黨的
價值。黨員代表大會應結合基層智慧,發揮智庫功能。
4. 強化黨員代表大會,落實黨內民主
黨員代表大會作為最高權力機構,應發揮決策建言功
能。未來重大決策與黨內法規的制定,除事先授權,均
須大會討論或追認。此外,增加大會召開次數,設立分
區討論機制,加強黨內民主參與。
呼籲黨員慎重投下每一票,即便心有所屬,請仍先詳閱
所有候選人政見,選出理念契合的黨員代表。從黨內開
始,共同改變台灣的政治文化。"

"選舉
區",號次,照片,"姓
名","出
生
年","性
別","特殊
身分","戶籍
城市","戶籍
地區",學歷,經歷,政見

"新
北
市",12,,"劉
立
仁",70,男,無,"新
北
市","林
口
區","長庚大學機械工程
碩士","專案經理
台灣德國萊因技術監護
顧問股份有限公司
台塑關係企業總管理處
宏達檢測有限公司","[新北眾草陣線之聯合政見]
黨代表的職責應是促進黨職幹部與基層黨員的交流溝
通,並針對黨員關心事務去尋求窗口來解答,更應該是
能以身作則來幫助黨務的推動。
聯合政見一:定期召開新北各地區黨員交流會
每3-6個月,我們應就地方黨務邀請黨職幹部對黨員報
告,讓黨員瞭解目前黨務的推動狀況。為了備戰2026,
地方黨務的推動攸關我們的人才募集與資源彙整。
聯合政見二:提案將黨部活動經費公開透明
對於黨員/支持者捐贈的資源,台灣民眾黨應秉持高標
準對大家負責,也應該用公開透明的方式來杜絕弊端。
可以從地方黨部活動開始,再逐步到中央黨部的活動去
落實。
聯合政見三:提案建議黨部做政治人才培訓課程
我們應該為2026訓練出能輔選、能參選地方選舉的夥
伴,這需要有規劃和持續性的課程,更需要有計劃地募
集人才加入,應有專職的黨公職做規劃。
[個人政見]
1.提案建立黨務內部稽核小組,定期稽核黨務制度及執
行紀錄,預防帳務事件重演
2.擔任2026年民眾黨地方公職候選人輔選志工
3.參與林口地方社區公益及公共事務
4.協助反應林口區黨員意見及地方性問題"

"選舉
區",號次,照片,"姓
名","出
生
年","性
別","特殊
身分","戶籍
城市","戶籍
地區",學歷,經歷,政見

"新
北
市",13,,"蔡
偉
強",72,男,無,"新
北
市","蘆
洲
區","醒吾科技大學 資
訊科技系","旺德電通 維修工程師&
商品技術指導專員","我是三蘆蔡小強,臉書「蔡偉強」,從前我對政治漠不
關心是因為台灣政治從沒有理想人選,但在2014年柯文
哲上任市長後火速拆除忠孝西路公車專用道,對此深感
佩服,繼而拆除忠孝橋引道讓北門重現成為觀光景點讓
人感動。
由於當年不能票投阿北,於是在創立台灣民眾黨的2019
年入黨成為終身黨員,想為黨盡自己的一份心力。
2024總統大選為了阿北及台灣民眾黨站出來,在總統大
選選戰中接下三蘆陸戰小隊長之重任義無反顧拚一次,
更在選後繼續在地方團隊深耕並經營地方,進而熟識了
很多夥伴.里長.宮廟.社區.協會等,一起服務地方民眾。
今年黃國昌扇子團在三蘆區靠著大家的努力就發超過一
萬隻給民眾,從8/10普渡前、中秋、重陽節.至10/19協力
完成,未來一樣為了阿北、為了黨繼續努力。
政見:
1. 傾聽團結基層心聲,加強與黨中央的溝通橋樑。
2. 持續拜訪里長、宮廟、社團,積極參與在地活動,突
破同溫層。
3. 以身作則提高出席率,認真負責服務黨內外。
4. 強化協助地方組織,攜手為壯大台灣民眾黨而努力。"

"新
北
市",14,,"許
安
成",81,男,無,"新
北
市","新
莊
區",,法務專員,"1.幫助主席深耕地方組織
2.推動財務雲端E化
3.協助連署加開黨代表大會表決提案
4.盡心處理黨員反映的事物"

"選舉
區",號次,照片,"姓
名","出
生
年","性
別","特殊
身分","戶籍
城市","戶籍
地區",學歷,經歷,政見

"新
北
市",15,,"王
炯
珵",59,男,無,"新
北
市","三
峽
區","中原大學生物醫學
工程學系博士","恩主公醫院 醫師
台灣民眾黨第二屆黨員
代表",

"新
北
市",16,,"連
宗
聖",79,男,無,"新
北
市","鶯
歌
區","國立臺北大學法學
碩士","星宇航空資訊處工程師
大樹藥局資訊處軟體工
程師
緯創軟體軟體工程師","[眾草陣線之聯合政見]
黨代表的職責應是促進黨職幹部與基層黨員的交流溝
通,並針對黨員關心事務去尋求窗口來解答,更應該是
能以身作則來幫助黨務的推動。
聯合政見一:定期召開新北各地區黨員交流會
每3-6個月,我們應就地方黨務邀請黨職幹部對黨員報
告,讓黨員瞭解目前黨務的推動狀況。為了備戰2026,
地方黨務的推動攸關我們的人才募集與資源彙整。
聯合政見二:提案將黨部活動經費公開透明
對於黨員/支持者捐贈的資源,台灣民眾黨應秉持高標
準對大家負責,也應該用公開透明的方式來杜絕弊端。
可以從地方黨部活動開始,再逐步到中央黨部的活動去
落實。
聯合政見三:提案建議黨部做政治人才培訓課程
我們應該為2026訓練出能輔選、能參選地方選舉的夥
伴,這需要有規劃和持續性的課程,更需要有計劃地募
集人才加入,應有專職的黨公職做規劃。
-----
[個人承諾]
展望2025年,持續與新北眾草陣線夥伴們一起在地方上
1.持續舉辦《眾草座談》活動
2.擔任台灣民眾黨公職人員的輔選志工
3.參與地方社區的公益事務
4.協助有潛力的夥伴為2026地方選舉貢獻"

"選舉
區",號次,照片,"姓
名","出
生
年","性
別","特殊
身分","戶籍
城市","戶籍
地區",學歷,經歷,政見

"新
北
市",17,,"古
又
文",68,男,無,"新
北
市","淡
水
鎮","輔仁大學織品服裝
研究所 設計組 理
學碩士(MS)","Johan Ku Design 藝術總
監
自由平面與網頁設計師","1. 成為黨員與黨中央的溝通橋樑
建立基層黨員與黨中央的有效溝通橋樑,透過e化系統
平台及完善的意見回覆追蹤機制,確保黨員意見獲得妥
善回應,增強向心力。
2. 提升民眾黨整體設計與美學品質
以28年設計與10多年品牌藝術總監經歷,提升黨的品牌
視覺形象,確保視覺設計發展方向正確,提升整體設計
與美學品質。
3. 建立黨公職適切且專業的政治形象
運用多年跨領域整合經驗,協助黨公職提升外觀管理能
力,建立適切且專業的政治形象。同時提議民眾之聲增
設專業妝髮造型服務,確保從言論到外觀均呈現專業水
準。
4. 完善政治扶助網絡,成為黨公職為黨奮戰的後盾
無論是近期的柯文哲、高虹安或徐千晴等人,或未來可
能面臨政治攻擊的黨公職,建立系統性的黨內扶助機
制。讓所有黨公職都能獲得穩定奧援,無後顧之憂地為
黨奮戰。
5. 築構志工與人才培育系統,為黨留住優秀人才
建立完整的志工培育制度,協助具潛力的支持者累積政
治專業能力,從志工培訓開始逐步培養政治人才,為黨
打造穩固的人才基礎。
6. 創建藝文與性別事務部門,完整相關論述與能力
成立藝文與性別事務專責部門,確保民眾黨在這些議題
的論述與影響力。"

"選舉
區",號次,照片,"姓
名","出
生
年","性
別","特殊
身分","戶籍
城市","戶籍
地區",學歷,經歷,政見

"新
北
市",18,,"陳
姿
樺",77,女,無,"新
北
市","板
橋
區",景文科技大學,"產品售後客服專員
客服專員(汽車產業)","1.以基層黨員意見為基礎,在中央與基層黨員中間互通
順暢
2.協助地方黨部活動合作
3.維繫基層夥伴凝聚力,落實地方服務"

"選舉
區",號次,照片,"姓
名","出
生
年","性
別","特殊
身分","戶籍
城市","戶籍
地區",學歷,經歷,政見

"新
北
市",19,,"江
建
毅",78,男,無,"新
北
市","蘆
洲
區","大華科技大學數位
內容科技(原電腦
與通訊工程) 系","多元化計程車司機
Honda汽車銷售業務
台灣大哥大副店長","1. 唯一支持柯文哲擔任黨主席
• 柯文哲:「民眾黨從一人政黨出發,但絕不會以一
人政黨而結束。」但依照現行黨章我唯一支持柯文哲擔
任黨主席。
2. 強化黨內溝通與協調機制
• 建立交流平台,提升黨員溝通的便捷通道。
• 具體行動:每季度舉辦座談會,確保黨員聲音被聽
見,增強凝聚力與決策制度。
3. 優化黨員認同策略
• 長期參與,提升對老黨員的支持。
• 具體行動:推動「長期黨員表彰制度」,對忠誠黨
員予以肯定。
4. 眾政I SEE YOU加強黨內培訓,培育青年人才
• 成長與發展的樹苗。
• 具體行動:每月開設培訓課程,邀請專業人士,為
青年黨員提供扎實的基礎,培育未來的明星領袖。
參選理念 :
台灣民眾黨代表著我所認同的一種新政治態度:務實、
超越藍綠、以民眾利益為出發點。
我想透過黨代表這個角色,在黨內推動更精準、更有深
度的政策討論,讓我們的政策不只是口號,而是真正能
落實的改變。我希望能打破傳統政黨內部的派系鬥爭,
用專業和誠信贏得信任,讓台灣民眾黨在紛亂的政治環
境中,成為一股獨特而堅定的力量。
黨代表對我來說,並不是一個職位,而是肩負一種對理
想的責任。"

"選舉
區",號次,照片,"姓
名","出
生
年","性
別","特殊
身分","戶籍
城市","戶籍
地區",學歷,經歷,政見

"新
北
市",20,,"林
雅
瓔",79,女,無,"新
北
市","土
城
區","豫章高級工商職業
學校","世民禮儀有限公司 禮
儀師
Tinynails 小指甲美甲工
作室","!!全力支持阿北繼續擔任黨主席!!
一、增強黨內溝通與協作
定期舉辦黨員座談會,讓黨內各級幹部和普通黨員能夠
面對面交流,共同討論黨的發展方向和政策優化。
二、強化黨員教育與培訓
提供多樣化的培訓課程,如政治理論、政策分析、領導
技巧等,提高黨員的知識與能力,以培養黨內人才,並
提高黨員對黨的認同感。
三、加強數位黨務平台
數位化平台增強黨內資訊的公開性和互動性,公開討論
紀錄和投票結果,並對外公布政策的考量和依據,增加
黨內和社會的信任感。
四、強化黨內紀律與廉潔制度
針對黨員和幹部進行財務審查,嚴防腐敗,並對違法違
紀行為進行嚴懲,確保黨員的廉潔和道德水準。損害黨
內形象的行為進行調查和處罰,確保黨的清正與公信
力。"

"選舉
區",號次,照片,"姓
名","出
生
年","性
別","特殊
身分","戶籍
城市","戶籍
地區",學歷,經歷,政見

"新
北
市",21,,"許
恒
誠",51,男,無,"新
北
市","新
店
區",國立屏東農業專科,"服務業獸醫診所
新北市黨部","各位黨員朋友,大家好:
我叫許恆誠,今天在這裡與大家分享我過去在黨務與選
舉方面的經驗。這些經歷讓我更了解台灣民眾黨的運作
與挑戰,也讓我堅信,唯有團結與務實,我們才能迎接
未來的機會與挑戰。
我在黨務方面有多年的參與經驗。我曾經在黨內多個層
級擔任過職位,從基層的黨務工作,到與黨內各界的協
調合作,我對黨的運作與各項事務都非常熟悉。我了解
如何組織和管理活動,如何與各方溝通協調,如何推動
黨內政策落實。在這些經歷中,我學到了一個最重要的
理念,那就是「黨內團結」是成功的關鍵。
我也有豐富的選舉經驗。無論是參與候選人選舉,還是
協助黨內選舉的策劃與執行,我都深知選舉的挑戰與機
會。我曾經與候選人並肩作戰,參與選舉策略的制定,
推動選舉宣傳,並協助建立有效的選民聯繫網絡。這些
經歷讓我了解選舉背後的細節與技巧,也讓我明白,選
舉不僅僅是競爭,更是展示黨的實力與價值的機會。
這些黨務與選舉經驗,不僅讓我積累了寶貴的實戰經
驗,也讓我對如何提升台灣民眾黨的組織效能、加強黨
內凝聚力、提升選舉競爭力有了更深的認識。未來,我
會繼續運用這些經驗,協助台灣民眾黨走向更加光明的
未來。
謝謝大家!"

"選舉
區",號次,照片,"姓
名","出
生
年","性
別","特殊
身分","戶籍
城市","戶籍
地區",學歷,經歷,政見

"新
北
市",22,,"蘇
育
揚",82,男,無,"新
北
市","三
重
區",碩士,"研究員
生物技術研究員
台灣民眾黨第二屆黨代
表","1. 持續經營社群:在上一次選舉時,我說過要經營新的
社群,因此我著手創設一個新的Line社群,名字叫做
「柯文哲-小草變森林後援會」,目前累積人數達800人
以上,提供支持者們一個良好的討論環境,有管理員在
社群中管理避免偏激言論、洗圖等惡意行為,我認為是
目前數一數二具有代表性的Line社群。
2. 黨內外訊息流通:透過經營的社群平台,支持者們有
相關問題、資訊流等都可以直接在社群中反應,並透過
我向地方黨部說明狀況並即時取得正確資回覆,例如:
之前黨員悠遊卡時,因適逢大選期間,許多人入黨並且
很關心悠遊卡何時可以取得,我就透過社群匯集大家的
問題,並統一向中央黨部詢問,最後成功解決支持者們
的需求。
3. 積極參與相關黨務:在我當上新北市的黨代表後,我
積極參與新北市地方黨部的相關事務,除了各地方幹部
辦理的區域性活動外,還會參與由新北市黨部主導的各
項會議協助新北黨部深耕基層,未來也會持續積極推動
新北黨部相關事務,使民眾黨更加壯大。
以上是我的競選政見以及理念,未來每一次的選舉都會
是一次檢驗,我會努力不懈的把事情做好。"

"新
北
市",23,,"林
財
祥",84,男,無,"新
北
市","新
莊
區",,"新北市議員陳世軒服務
處特助
新北市黨部執行長","1.唯一支持柯文哲擔任黨主席
2.協助黨內地方與中央的溝通
3.發展地方組織 紮根基層
4.落實黨代表職務"

"選舉
區",號次,照片,"姓
名","出
生
年","性
別","特殊
身分","戶籍
城市","戶籍
地區",學歷,經歷,政見

"新
北
市",24,,"侯
志
明",73,男,無,"新
北
市","泰
山
區","聖約翰科技大學
(新埔工專)資訊工
程系","資訊公司專案經理
整合行銷公司副理","阿北從政的這些年,我一直都在
阿北的理念是我進步的動力
在最危機的時刻挺身而出
是我最務實的決定
1.尊重多元的聲音,提供暢通的建言與回饋管道
我們雖自詡為精英政黨,但服務的對象是來自各階層人
民,應該建立良好的溝通管道與回饋機制,聽取更多元
的聲音。
2.推動決策監督制度
黨中央的決策應受到監督,確保能依照各章程實行,避
免黨務獨斷獨行之可能,確保不為個人利益犧牲政黨利
益,落實公開透明的理念。
3.監督經費執行結果與檢討
政黨經費得來不易,更是來自各支持者的血汗,應謹慎
使用避免鋪張浪費,將經費妥善使用在刀口上,並確實
檢討與提出改進。
4.推動E化作業與資源共享
推動黨內紙本作業電子化改善流程,促進中央與地區的
資源共享,有效利用資源,避免中央與地方重工造成浪
費。
5.落實執行黨代表的職務
把握每次行使黨代表工作與同意權的機會,不怠惰自己
的職務,落實參與黨代表制度。"

"選舉
區",號次,照片,"姓
名","出
生
年","性
別","特殊
身分","戶籍
城市","戶籍
地區",學歷,經歷,政見

"新
北
市",25,,"曾
鼎
文",76,男,無,"新
北
市","新
店
區","國立宜蘭大學食品
科學系","台灣民眾黨社會發展部
副主任
立法院立法委員陳琬惠
國會辦公室主任
立法院台灣民眾黨黨團","投身入黨
投身政治為黨服務。回顧111年鼎文投入民眾黨立法院
黨團,第一屆民眾黨立法院黨團在藍綠兩大黨夾殺下,
從黨的政治困境認知到團結的重要!民眾黨團不畏艱難
在夾縫中強勢生存!走出自己的道路。
地方服務
轉戰立法委員陳琬惠辦公室主任一職,從陳琬惠委員身
上看見民眾黨籍立法委員的堅韌不拔,左手揭弊右手監
督,替人民監督政府不遺餘力;在地方經營更是親力親
為!這是民眾黨的特質我們就是務實。
小草實在是並不小
到黨中央服務,更明白第三勢力的重要!民眾黨是民進
黨的芒刺,立法院三黨不過半是落實民主政治。此時此
刻面臨創黨以來未見的危機,濟南路上萬人集結,是捍
衛司法正義的決心!北所前寧靜革命抗議司法迫害。記
得小草這首歌嗎?不怕風不怕雨,立志要長高!小草實在
是並不小。我們一起站穩腳步挺直腰桿迎接雨過後的天
晴。
五大政見:
1.小草地方扎根,中央灌溉茁壯,緊密互動才能走得更
遠。
2.小草巡迴座談,把地方聲音帶回中央研擬。
3.新血來潮計畫,輔導小草協會舉辦活動,拓展民眾黨
新血加入。
4.小草防詐計畫,推動各地小草群組建立,即時蒐整假
訊息回報中央即時回應。
5.小草扎根變大樹,優質小草參政,中央輔導選戰。"

"新
北
市",26,,"陳
奕
帆",88,男,無,"新
北
市","板
橋
區",,"攝影
台灣民眾黨新北市黨部
行政專員","一、#積極爭取不同黨派間交流合作機會。
積極爭取「不同黨派的交流」, 試圖尋找不同黨派的
青年之間交流之可能性,共創光譜政治。
二、#加深黨內交通政策發展。
持續與黨內黨公職交流與擴散交通改革文化,與立院黨
團及各地方黨部建立起交通政策網路。
三、#促進青年黨員交流發展。
連接地方的青年以及黨部、後援會的基本互動交流。"

"選舉
區",號次,照片,"姓
名","出
生
年","性
別","特殊
身分","戶籍
城市","戶籍
地區",學歷,經歷,政見

"新
北
市",27,,"吳
亞
倫",65,女,無,"新
北
市","樹
林
區","東吳大學商學院企
業管理學系研究所
EMBA碩士","數位科技公司總經理
兆豐金控集團兆豐證券
營業部副理","<眾草陣線之聯合政見>
黨代表的職責應是促進黨職幹部與基層黨員的交流溝
通,並針對黨員關心事務去尋求窗口來解答,更應該是
能以身作則來幫助黨務的推動。
聯合政見一:定期召開新北各地區黨員交流會
每3-6個月,我們應就地方黨務邀請黨職幹部對黨員報
告,讓黨員瞭解目前黨務的推動狀況。為了備戰2026,
地方黨務的推動攸關我們的人才募集與資源彙整。
聯合政見二:提案將黨部活動經費公開透明
對於黨員/支持者捐贈的資源,台灣民眾黨應秉持高標
準對大家負責,也應該用公開透明的方式來杜絕弊端。
可以從地方黨部活動開始,再逐步到中央黨部的活動去
落實。
聯合政見三:提案建議黨部做政治人才培訓課程
我們應該為2026訓練出能輔選、能參選地方選舉的夥
伴,這需要有規劃和持續性的課程,更需要有計劃地募
集人才加入,應有專職的黨公職做規劃。
[個人政見/承諾] 持續舉辦
1每季舉辦《眾草座談》活動
2同溫層:小型實體客廳會/線上座談 凝聚支持者向心力
3.異溫層:舉辦地方小型活動/小型講座及工作坊 借由知
識性的傳達我們的理念
4.協助有潛力的夥伴為2026地方選舉貢獻"

"選舉
區",號次,照片,"姓
名","出
生
年","性
別","特殊
身分","戶籍
城市","戶籍
地區",學歷,經歷,政見

"新
北
市",28,,"陳
和
謙",76,男,無,"新
北
市","板
橋
區",明新科技大學,"上市電子科技公司 產
品研發經理
知名跨國電子品牌公司
專案經理
新北市黨部 智庫部主
任","1. 強化決策透明與問責
推動黨內重大決策透明化,確保每項決策都經過充分溝
通,讓黨員能理解並參與。建立問責機制,定期追蹤黨
務工作進度,讓黨員了解並參與改進。
2. 提升候選人評選與提案能力
提升候選人評選機制,確保民眾黨推出的候選人具備政
策視野與施政願景。強化新北智庫的提案能力,支持地
方候選人,落實優質政策,讓地方建設更具成效。
3. 推動溝通透明化
確保黨內所有會議和溝通皆有直播或會議記錄,增進黨
員對黨務發展的了解,並讓黨員參與監督。促進黨內組
織之間的有效連結,強化各部門合作,提升基層與中央
的訊息對稱性。
4. 監督黨務與資源分配
定期審查黨務計畫和資源配置,確保每筆預算和政策都
符合黨員期待。並對黨務預算嚴格審核,發現不足之處
時提出優化建議,提升資源運用效益。
5. 政策建議與修法
就黨內章程、黨務流程及政策提出建設性提案,特別針
對民眾關心的議題,提出具體且可行的行動方案。持續
對黨內制度進行檢討與修訂,確保黨內規範的公平與公
開,提升政策的適切性。
6. 推動組織強化與協調
加強黨內部門之間的協作,確保各部門對其責任範疇負
責,提升黨務執行效率。"

"選舉
區",號次,照片,"姓
名","出
生
年","性
別","特殊
身分","戶籍
城市","戶籍
地區",學歷,經歷,政見

"新
北
市",29,,"簡
幸
甫",84,男,無,"新
北
市","三
重
區",真理大學,"想你鮮果 負責人
自營義大利麵店
翡翠綠鮮果專賣廣場
組長","2018年台北市長選舉,開票狀況膠著,半夜12點下班拎
著身邊同事們一起從蘆洲趕到四四南村,贏也要看著柯
文哲贏,輸也要陪著他一起承受。幸好結果不負眾望,
卻也在那一刻感到疑惑,為什麼會讓這麼認真的人選的
那麼辛苦?
2019年柯文哲創立台灣民眾黨,創黨當天特別早起準備
好入黨資料,便到現場填寫入黨申請書,從此人生增添
